Experiment,Problem,Type,Delta,Time,PlanLength,PlanningTime,HeuristicTime,SearchTime,ExpandedNodes,StatesEvaluated,PlanDuration
Solar-Rover,prob08.pddl,SIMU,100,189,11,117,6,16,10,36,400
Solar-Rover,prob08.pddl,PLAN,1,1079,410,1002,838,897,8247,16199,400
Solar-Rover,prob08.pddl,PLAN,2,586,410,510,361,406,2747,5571,400
Solar-Rover,prob08.pddl,PLAN,3,364,412,273,151,170,609,1291,402
Solar-Rover,prob08.pddl,PLAN,5,276,410,189,66,82,164,406,400
Solar-Rover,prob08.pddl,PLAN,10,253,410,163,37,51,70,219,400
Solar-Rover,prob08.pddl,PLAN,50,223,407,135,11,24,14,56,400
Solar-Rover,prob08.pddl,PLAN,100,213,407,125,9,20,10,36,400
Solar-Rover,prob08.pddl,DOMAIN,1,1433,810,1354,1164,1244,8126,16354,400
Solar-Rover,prob08.pddl,DOMAIN,2,907,610,828,666,718,5446,9618,400
Solar-Rover,prob08.pddl,DOMAIN,3,728,546,652,492,543,4580,7408,402
Solar-Rover,prob08.pddl,DOMAIN,5,602,490,506,351,393,3718,5377,400
Solar-Rover,prob08.pddl,DOMAIN,10,474,450,382,241,273,3072,3885,400
Solar-Rover,prob08.pddl,DOMAIN,50,396,418,306,172,197,2065,2198,400
Solar-Rover,prob08.pddl,DOMAIN,100,426,414,342,195,224,1887,1958,400
Solar-Rover,prob09.pddl,SIMU,1,1317,460,1223,1044,1119,10350,20190,450
Solar-Rover,prob09.pddl,SIMU,2,571,235,479,331,375,3346,6765,450
Solar-Rover,prob09.pddl,SIMU,3,381,160,288,154,181,1305,2682,450
Solar-Rover,prob09.pddl,SIMU,5,265,100,178,56,75,249,570,450
Solar-Rover,prob09.pddl,SIMU,10,231,55,144,27,41,75,223,450
Solar-Rover,prob09.pddl,SIMU,50,207,16,121,10,20,15,61,450
Solar-Rover,prob09.pddl,SIMU,100,207,12,120,9,17,11,41,500
Solar-Rover,prob09.pddl,PLAN,1,1286,460,1192,1017,1088,10350,20190,450
Solar-Rover,prob09.pddl,PLAN,2,674,460,598,445,494,3424,6925,450
Solar-Rover,prob09.pddl,PLAN,3,474,460,398,253,287,1415,2908,450
Solar-Rover,prob09.pddl,PLAN,5,303,460,214,86,104,269,616,450
Solar-Rover,prob09.pddl,PLAN,10,248,460,162,38,57,75,229,450
Solar-Rover,prob09.pddl,PLAN,50,201,457,128,12,24,15,61,450
Solar-Rover,prob09.pddl,PLAN,100,199,507,126,9,21,11,41,500
Solar-Rover,prob09.pddl,DOMAIN,1,1712,910,1633,1429,1522,9504,19032,450
Solar-Rover,prob09.pddl,DOMAIN,2,1066,685,988,812,880,6365,11192,450
Solar-Rover,prob09.pddl,DOMAIN,3,819,610,740,582,628,5197,8379,450
Solar-Rover,prob09.pddl,DOMAIN,5,642,550,567,406,457,4346,6268,450
Solar-Rover,prob09.pddl,DOMAIN,10,494,505,403,253,294,3608,4553,450
Solar-Rover,prob09.pddl,DOMAIN,50,424,469,332,191,223,2494,2654,450
Solar-Rover,prob09.pddl,DOMAIN,100,602,509,526,373,416,4465,4581,500
Solar-Rover,prob10.pddl,SIMU,1,2284,510,2179,1941,2063,17662,39409,500
Solar-Rover,prob10.pddl,SIMU,2,628,260,534,374,431,4008,8086,500
Solar-Rover,prob10.pddl,SIMU,3,408,177,332,201,229,1782,3637,501
Solar-Rover,prob10.pddl,SIMU,5,273,110,185,66,83,299,670,500
Solar-Rover,prob10.pddl,SIMU,10,231,60,143,23,41,80,233,500
Solar-Rover,prob10.pddl,SIMU,50,197,17,124,13,21,16,66,500
Solar-Rover,prob10.pddl,SIMU,100,200,12,127,8,18,11,41,500
Solar-Rover,prob10.pddl,PLAN,1,2219,510,2119,1881,2010,17662,39409,500
Solar-Rover,prob10.pddl,PLAN,2,795,510,702,547,599,4089,8255,500
Solar-Rover,prob10.pddl,PLAN,3,545,511,452,317,348,1890,3860,501
Solar-Rover,prob10.pddl,PLAN,5,330,510,239,108,129,319,716,500
Solar-Rover,prob10.pddl,PLAN,10,260,510,171,45,62,80,239,500
Solar-Rover,prob10.pddl,PLAN,50,218,507,131,14,24,16,66,500
Solar-Rover,prob10.pddl,PLAN,100,212,507,125,7,21,11,41,500
Solar-Rover,prob10.pddl,DOMAIN,1,2005,1010,1924,1726,1814,10986,21752,500
Solar-Rover,prob10.pddl,DOMAIN,2,1229,760,1136,950,1026,7388,12830,500
Solar-Rover,prob10.pddl,DOMAIN,3,937,678,849,670,739,6077,9694,501
Solar-Rover,prob10.pddl,DOMAIN,5,705,610,629,463,520,5048,7222,500
Solar-Rover,prob10.pddl,DOMAIN,10,532,560,440,291,330,4162,5238,500
Solar-Rover,prob10.pddl,DOMAIN,50,446,520,354,210,245,2923,3110,500
Solar-Rover,prob10.pddl,DOMAIN,100,482,515,391,256,283,2725,2823,500
Solar-Rover,prob11.pddl,SIMU,1,3512,560,3410,3097,3302,28853,70276,550
Solar-Rover,prob11.pddl,SIMU,2,699,285,608,454,504,4692,9458,550
Solar-Rover,prob11.pddl,SIMU,3,444,194,369,225,259,2232,4540,552
Solar-Rover,prob11.pddl,SIMU,5,271,120,185,62,81,353,778,550
Solar-Rover,prob11.pddl,SIMU,10,228,65,144,31,41,85,243,550
Solar-Rover,prob11.pddl,SIMU,50,196,18,124,11,22,17,71,550
Solar-Rover,prob11.pddl,SIMU,100,193,13,121,7,18,12,46,600
Solar-Rover,prob11.pddl,PLAN,1,3490,560,3390,3105,3285,28853,70276,550
Solar-Rover,prob11.pddl,PLAN,2,912,560,818,659,714,4770,9617,550
Solar-Rover,prob11.pddl,PLAN,3,617,562,525,383,422,2332,4744,552
Solar-Rover,prob11.pddl,PLAN,5,345,560,252,128,150,393,864,550
Solar-Rover,prob11.pddl,PLAN,10,257,560,169,50,63,87,253,550
Solar-Rover,prob11.pddl,PLAN,50,227,557,137,12,26,17,71,550
Solar-Rover,prob11.pddl,PLAN,100,207,607,134,4,23,12,46,600
Solar-Rover,prob11.pddl,DOMAIN,1,2342,1110,2261,2008,2140,12541,24456,550
Solar-Rover,prob11.pddl,DOMAIN,2,1395,835,1302,1117,1192,8476,14489,550
Solar-Rover,prob11.pddl,DOMAIN,3,1068,746,971,802,861,7152,11204,552
Solar-Rover,prob11.pddl,DOMAIN,5,783,670,706,535,596,5860,8263,550
Solar-Rover,prob11.pddl,DOMAIN,10,569,615,491,332,380,4872,6063,550
Solar-Rover,prob11.pddl,DOMAIN,50,479,571,388,235,273,3401,3614,550
Solar-Rover,prob11.pddl,DOMAIN,100,740,610,661,507,545,5996,6132,600
Solar-Rover,prob12.pddl,SIMU,1,6621,610,6517,6134,6406,43849,109641,600
Solar-Rover,prob12.pddl,SIMU,2,789,310,694,533,589,5367,10807,600
Solar-Rover,prob12.pddl,SIMU,3,484,210,405,266,301,2672,5414,600
Solar-Rover,prob12.pddl,SIMU,5,278,130,189,69,86,443,958,600
Solar-Rover,prob12.pddl,SIMU,10,226,70,143,29,42,92,257,600
Solar-Rover,prob12.pddl,SIMU,50,211,19,125,13,23,18,76,600
Solar-Rover,prob12.pddl,SIMU,100,192,13,119,8,17,12,46,600
Solar-Rover,prob12.pddl,PLAN,1,6391,610,6292,5898,6190,43849,109641,600
Solar-Rover,prob12.pddl,PLAN,2,995,610,912,754,810,5440,10954,600
Solar-Rover,prob12.pddl,PLAN,3,684,610,605,462,500,2778,5631,600
Solar-Rover,prob12.pddl,PLAN,5,368,610,277,147,173,485,1046,600
Solar-Rover,prob12.pddl,PLAN,10,263,610,176,53,70,102,283,600
Solar-Rover,prob12.pddl,PLAN,50,219,607,131,16,26,18,76,600
Solar-Rover,prob12.pddl,PLAN,100,215,607,127,10,22,12,46,600
Solar-Rover,prob12.pddl,DOMAIN,1,3246,1210,3165,2906,3044,17567,37305,600
Solar-Rover,prob12.pddl,DOMAIN,2,1740,910,1662,1448,1553,11255,19475,600
Solar-Rover,prob12.pddl,DOMAIN,3,1228,810,1150,981,1040,8618,13440,600
Solar-Rover,prob12.pddl,DOMAIN,5,906,730,823,648,710,6980,9733,600
Solar-Rover,prob12.pddl,DOMAIN,10,629,670,538,379,427,5591,6896,600
Solar-Rover,prob12.pddl,DOMAIN,50,507,622,416,267,301,3885,4124,600
Solar-Rover,prob12.pddl,DOMAIN,100,546,616,469,324,358,3662,3786,600
Solar-Rover,prob13.pddl,SIMU,1,15145,660,15045,14480,14940,70579,172935,650
Solar-Rover,prob13.pddl,SIMU,2,848,335,755,597,651,6039,12149,650
Solar-Rover,prob13.pddl,SIMU,3,526,227,450,316,346,3132,6337,651
Solar-Rover,prob13.pddl,SIMU,5,302,140,212,88,109,535,1140,650
Solar-Rover,prob13.pddl,SIMU,10,239,75,150,35,46,107,287,650
Solar-Rover,prob13.pddl,SIMU,50,197,20,126,13,23,19,81,650
Solar-Rover,prob13.pddl,SIMU,100,219,14,131,8,19,13,51,700
Solar-Rover,prob13.pddl,PLAN,1,15158,660,15057,14454,14947,70579,172935,650
Solar-Rover,prob13.pddl,PLAN,2,1151,660,1057,891,954,6120,12317,650
Solar-Rover,prob13.pddl,PLAN,3,756,661,678,517,574,3240,6560,651
Solar-Rover,prob13.pddl,PLAN,5,396,660,305,184,201,581,1238,650
Solar-Rover,prob13.pddl,PLAN,10,268,660,180,59,75,117,313,650
Solar-Rover,prob13.pddl,PLAN,50,221,657,133,14,26,19,81,650
Solar-Rover,prob13.pddl,PLAN,100,201,707,130,7,23,13,51,700
Solar-Rover,prob13.pddl,DOMAIN,1,5059,1310,4961,4614,4843,27438,64682,650
Solar-Rover,prob13.pddl,DOMAIN,2,2374,985,2291,2048,2176,16496,29386,650
Solar-Rover,prob13.pddl,DOMAIN,3,1613,878,1516,1328,1398,12278,19266,651
Solar-Rover,prob13.pddl,DOMAIN,5,1066,790,988,798,879,9170,12701,650
Solar-Rover,prob13.pddl,DOMAIN,10,686,725,608,443,499,6697,8195,650
Solar-Rover,prob13.pddl,DOMAIN,50,522,673,447,291,338,4516,4778,650
Solar-Rover,prob13.pddl,DOMAIN,100,843,711,765,593,647,7527,7683,700
Solar-Rover,prob14.pddl,SIMU,1,30113,710,30008,29256,29904,106973,255282,700
Solar-Rover,prob14.pddl,SIMU,2,932,360,835,661,732,6720,13499,700
Solar-Rover,prob14.pddl,SIMU,3,574,244,495,339,392,3583,7239,702
Solar-Rover,prob14.pddl,SIMU,5,344,150,232,97,122,631,1332,700
Solar-Rover,prob14.pddl,SIMU,10,248,80,158,32,50,122,317,700
Solar-Rover,prob14.pddl,SIMU,50,229,21,135,13,25,20,86,700
Solar-Rover,prob14.pddl,SIMU,100,215,14,126,9,19,13,51,700
Solar-Rover,prob14.pddl,PLAN,1,30098,710,29995,29219,29891,106973,255282,700
Solar-Rover,prob14.pddl,PLAN,2,1282,710,1188,1020,1084,6810,13674,700
Solar-Rover,prob14.pddl,PLAN,3,858,712,780,631,676,3695,7467,702
Solar-Rover,prob14.pddl,PLAN,5,509,710,417,292,312,1165,2410,700
Solar-Rover,prob14.pddl,PLAN,10,281,710,194,59,84,134,346,700
Solar-Rover,prob14.pddl,PLAN,50,234,707,143,16,27,20,86,700
Solar-Rover,prob14.pddl,PLAN,100,223,707,133,8,24,13,51,700
Solar-Rover,prob14.pddl,DOMAIN,1,7133,1410,7051,6658,6934,39543,98494,700
Solar-Rover,prob14.pddl,DOMAIN,2,3097,1060,3012,2737,2898,22927,41530,700
Solar-Rover,prob14.pddl,DOMAIN,3,2152,946,2072,1837,1962,17415,27434,702
Solar-Rover,prob14.pddl,DOMAIN,5,1305,850,1226,1024,1118,12109,16686,700
Solar-Rover,prob14.pddl,DOMAIN,10,853,780,759,577,647,8252,10031,700
Solar-Rover,prob14.pddl,DOMAIN,50,558,724,465,305,351,5150,5435,700
Solar-Rover,prob14.pddl,DOMAIN,100,611,717,534,387,425,4599,4749,700
Solar-Rover,prob15.pddl,SIMU,1,TO,-,-,-,-,-,-,-
Solar-Rover,prob15.pddl,SIMU,2,1018,385,924,757,821,7475,14849,750
Solar-Rover,prob15.pddl,SIMU,3,650,260,556,394,443,4008,8086,750
Solar-Rover,prob15.pddl,SIMU,5,368,160,292,153,183,1305,2682,750
Solar-Rover,prob15.pddl,SIMU,10,253,85,168,45,56,139,350,750
Solar-Rover,prob15.pddl,SIMU,50,243,22,139,12,26,21,91,750
Solar-Rover,prob15.pddl,SIMU,100,196,15,124,9,19,14,56,800
Solar-Rover,prob15.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Solar-Rover,prob15.pddl,PLAN,2,1395,760,1316,1139,1212,7562,15004,750
Solar-Rover,prob15.pddl,PLAN,3,968,760,891,730,785,4115,8308,750
Solar-Rover,prob15.pddl,PLAN,5,537,760,460,322,355,1448,2978,750
Solar-Rover,prob15.pddl,PLAN,10,270,760,198,72,91,149,376,750
Solar-Rover,prob15.pddl,PLAN,50,220,757,133,16,27,21,91,750
Solar-Rover,prob15.pddl,PLAN,100,226,807,139,9,26,14,56,800
Solar-Rover,prob15.pddl,DOMAIN,1,9370,1510,9281,8789,9163,52505,134576,750
Solar-Rover,prob15.pddl,DOMAIN,2,3954,1135,3868,3557,3748,30026,54819,750
Solar-Rover,prob15.pddl,DOMAIN,3,2496,1010,2413,2174,2299,21746,34285,750
Solar-Rover,prob15.pddl,DOMAIN,5,1597,910,1517,1320,1408,15598,21341,750
Solar-Rover,prob15.pddl,DOMAIN,10,1006,835,915,737,801,10499,12647,750
Solar-Rover,prob15.pddl,DOMAIN,50,609,775,531,371,414,5784,6092,750
Solar-Rover,prob15.pddl,DOMAIN,100,1037,812,957,795,843,9670,9864,800
Solar-Rover,prob16.pddl,SIMU,1,TO,-,-,-,-,-,-,-
Solar-Rover,prob16.pddl,SIMU,2,1099,410,1002,836,900,8247,16199,800
Solar-Rover,prob16.pddl,SIMU,3,681,277,588,442,485,4473,9022,801
Solar-Rover,prob16.pddl,SIMU,5,410,170,317,181,214,1590,3250,800
Solar-Rover,prob16.pddl,SIMU,10,248,90,161,45,58,154,380,800
Solar-Rover,prob16.pddl,SIMU,50,214,23,126,15,25,22,96,800
Solar-Rover,prob16.pddl,SIMU,100,194,15,121,10,20,14,56,800
Solar-Rover,prob16.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Solar-Rover,prob16.pddl,PLAN,2,1562,810,1477,1297,1369,8352,16387,800
Solar-Rover,prob16.pddl,PLAN,3,1078,811,985,833,880,4580,9240,801
Solar-Rover,prob16.pddl,PLAN,5,596,810,519,381,415,1723,3526,800
Solar-Rover,prob16.pddl,PLAN,10,281,810,206,77,96,164,406,800
Solar-Rover,prob16.pddl,PLAN,50,233,807,144,17,29,22,96,800
Solar-Rover,prob16.pddl,PLAN,100,223,807,135,11,24,14,56,800
Solar-Rover,prob16.pddl,DOMAIN,1,11725,1610,11620,11051,11510,65387,170359,800
Solar-Rover,prob16.pddl,DOMAIN,2,4942,1210,4856,4530,4746,36907,67622,800
Solar-Rover,prob16.pddl,DOMAIN,3,3050,1078,2954,2685,2842,26723,42095,801
Solar-Rover,prob16.pddl,DOMAIN,5,1865,970,1771,1545,1661,18888,25681,800
Solar-Rover,prob16.pddl,DOMAIN,10,1060,890,981,806,870,12758,15247,800
Solar-Rover,prob16.pddl,DOMAIN,50,640,826,561,400,450,6418,6749,800
Solar-Rover,prob16.pddl,DOMAIN,100,712,818,634,474,517,5833,6006,800
Solar-Rover,prob17.pddl,SIMU,1,TO,-,-,-,-,-,-,-
Solar-Rover,prob17.pddl,SIMU,2,1238,435,1138,946,1020,9036,17550,850
Solar-Rover,prob17.pddl,SIMU,3,790,294,691,502,568,4932,9935,852
Solar-Rover,prob17.pddl,SIMU,5,440,180,355,202,240,1858,3786,850
Solar-Rover,prob17.pddl,SIMU,10,261,95,170,46,60,169,410,850
Solar-Rover,prob17.pddl,SIMU,50,232,24,140,16,27,23,101,850
Solar-Rover,prob17.pddl,SIMU,100,222,16,130,8,21,15,61,900
Solar-Rover,prob17.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Solar-Rover,prob17.pddl,PLAN,2,1724,860,1635,1428,1530,9142,17722,850
Solar-Rover,prob17.pddl,PLAN,3,1149,862,1071,903,964,5034,10142,852
Solar-Rover,prob17.pddl,PLAN,5,676,860,599,458,493,1986,4049,850
Solar-Rover,prob17.pddl,PLAN,10,322,860,247,119,142,244,566,850
Solar-Rover,prob17.pddl,PLAN,50,210,857,137,16,29,23,101,850
Solar-Rover,prob17.pddl,PLAN,100,217,907,133,11,26,15,61,900
Solar-Rover,prob17.pddl,DOMAIN,1,15042,1710,14944,14226,14817,79435,208321,850
Solar-Rover,prob17.pddl,DOMAIN,2,5825,1285,5738,5350,5618,44306,81163,850
Solar-Rover,prob17.pddl,DOMAIN,3,3730,1146,3635,3333,3524,32692,51344,852
Solar-Rover,prob17.pddl,DOMAIN,5,2203,1030,2088,1814,1964,22236,30081,850
Solar-Rover,prob17.pddl,DOMAIN,10,1174,945,1094,886,984,14891,17689,850
Solar-Rover,prob17.pddl,DOMAIN,50,660,877,570,409,459,7303,7660,850
Solar-Rover,prob17.pddl,DOMAIN,100,1205,913,1126,953,1016,12116,12353,900
Solar-Rover,prob18.pddl,SIMU,1,TO,-,-,-,-,-,-,-
Solar-Rover,prob18.pddl,SIMU,2,1347,460,1250,1039,1135,10211,19863,900
Solar-Rover,prob18.pddl,SIMU,3,803,310,709,545,596,5367,10807,900
Solar-Rover,prob18.pddl,SIMU,5,433,190,356,201,252,2113,4299,900
Solar-Rover,prob18.pddl,SIMU,10,276,100,188,58,78,249,570,900
Solar-Rover,prob18.pddl,SIMU,50,239,25,146,16,30,24,106,900
Solar-Rover,prob18.pddl,SIMU,100,243,16,132,11,20,15,61,900
Solar-Rover,prob18.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Solar-Rover,prob18.pddl,PLAN,2,1933,910,1853,1666,1747,10578,20716,900
Solar-Rover,prob18.pddl,PLAN,3,1265,910,1186,1034,1081,5466,11007,900
Solar-Rover,prob18.pddl,PLAN,5,750,910,672,528,565,2256,4595,900
Solar-Rover,prob18.pddl,PLAN,10,354,910,260,119,145,269,616,900
Solar-Rover,prob18.pddl,PLAN,50,241,907,149,19,31,24,106,900
Solar-Rover,prob18.pddl,PLAN,100,227,907,139,12,26,15,61,900
Solar-Rover,prob18.pddl,DOMAIN,1,29056,1810,28964,28173,28847,103245,265598,900
Solar-Rover,prob18.pddl,DOMAIN,2,9706,1360,9621,9229,9510,56492,101855,900
Solar-Rover,prob18.pddl,DOMAIN,3,5043,1210,4960,4637,4848,39144,60889,900
Solar-Rover,prob18.pddl,DOMAIN,5,2739,1090,2643,2399,2531,26764,35903,900
Solar-Rover,prob18.pddl,DOMAIN,10,1345,1000,1252,1063,1142,17092,20213,900
Solar-Rover,prob18.pddl,DOMAIN,50,756,928,664,499,548,8188,8571,900
Solar-Rover,prob18.pddl,DOMAIN,100,787,919,710,552,600,7067,7263,900
Solar-Rover,prob19.pddl,SIMU,1,TO,-,-,-,-,-,-,-
Solar-Rover,prob19.pddl,SIMU,2,1640,485,1547,1350,1441,12530,25534,950
Solar-Rover,prob19.pddl,SIMU,3,851,327,751,576,646,5836,11745,951
Solar-Rover,prob19.pddl,SIMU,5,471,200,383,236,276,2390,4857,950
Solar-Rover,prob19.pddl,SIMU,10,282,105,194,62,85,274,620,950
Solar-Rover,prob19.pddl,SIMU,50,225,26,136,15,28,25,111,950
Solar-Rover,prob19.pddl,SIMU,100,216,17,137,12,22,16,66,1000
Solar-Rover,prob19.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Solar-Rover,prob19.pddl,PLAN,2,2322,960,2230,2008,2123,13379,27743,950
Solar-Rover,prob19.pddl,PLAN,3,1374,961,1293,1127,1180,5940,11960,951
Solar-Rover,prob19.pddl,PLAN,5,829,960,747,602,642,2516,5115,950
Solar-Rover,prob19.pddl,PLAN,10,353,960,274,141,162,294,666,950
Solar-Rover,prob19.pddl,PLAN,50,236,957,150,13,32,25,111,950
Solar-Rover,prob19.pddl,PLAN,100,226,1007,140,13,27,16,66,1000
Solar-Rover,prob19.pddl,DOMAIN,1,54709,1910,54605,53610,54489,137378,343452,950
Solar-Rover,prob19.pddl,DOMAIN,2,16866,1435,16767,16270,16654,73861,130322,950
Solar-Rover,prob19.pddl,DOMAIN,3,8140,1278,8052,7674,7939,50478,77133,951
Solar-Rover,prob19.pddl,DOMAIN,5,3903,1150,3819,3550,3709,33402,44266,950
Solar-Rover,prob19.pddl,DOMAIN,10,1812,1055,1731,1523,1617,20442,24009,950
Solar-Rover,prob19.pddl,DOMAIN,50,822,979,745,580,632,9073,9482,950
Solar-Rover,prob19.pddl,DOMAIN,100,1394,1014,1310,1115,1178,14029,14290,1000
Solar-Rover,prob20.pddl,SIMU,1,TO,-,-,-,-,-,-,-
Solar-Rover,prob20.pddl,SIMU,2,1929,510,1834,1591,1727,15284,32492,1000
Solar-Rover,prob20.pddl,SIMU,3,910,344,818,652,713,6294,12658,1002
Solar-Rover,prob20.pddl,SIMU,5,505,210,414,264,304,2672,5414,1000
Solar-Rover,prob20.pddl,SIMU,10,274,110,188,64,83,299,670,1000
Solar-Rover,prob20.pddl,SIMU,50,227,30,138,18,30,42,133,1000
Solar-Rover,prob20.pddl,SIMU,100,203,17,131,11,21,16,66,1000
Solar-Rover,prob20.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Solar-Rover,prob20.pddl,PLAN,2,2834,1010,2741,2504,2625,16578,35999,1000
Solar-Rover,prob20.pddl,PLAN,3,1522,1012,1441,1266,1329,6399,12875,1002
Solar-Rover,prob20.pddl,PLAN,5,874,1010,796,649,689,2807,5694,1000
Solar-Rover,prob20.pddl,PLAN,10,359,1010,283,151,177,319,716,1000
Solar-Rover,prob20.pddl,PLAN,50,224,1007,140,18,33,26,116,1000
Solar-Rover,prob20.pddl,PLAN,100,228,1007,138,11,26,16,66,1000
Solar-Rover,prob20.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Solar-Rover,prob20.pddl,DOMAIN,2,27768,1510,27668,26992,27553,97528,168208,1000
Solar-Rover,prob20.pddl,DOMAIN,3,14190,1346,14107,13654,13995,68641,102755,1002
Solar-Rover,prob20.pddl,DOMAIN,5,5966,1210,5870,5556,5759,42482,55623,1000
Solar-Rover,prob20.pddl,DOMAIN,10,2488,1110,2390,2145,2270,24838,28990,1000
Solar-Rover,prob20.pddl,DOMAIN,50,978,1030,885,712,770,10842,11328,1000
Solar-Rover,prob20.pddl,DOMAIN,100,978,1020,884,706,764,8598,8814,1000
UTC,problem.pddl,SIMU,1,355,61,272,72,89,106,244,46
UTC,problem.pddl,SIMU,2,333,46,248,50,64,112,256,50
UTC,problem.pddl,SIMU,3,312,43,214,26,37,47,98,51
UTC,problem.pddl,SIMU,5,298,26,211,18,31,28,73,50
UTC,problem.pddl,SIMU,10,284,12,192,8,18,12,30,60
UTC,problem.pddl,SIMU,50,254,12,182,0,10,4,3,150
UTC,problem.pddl,SIMU,100,267,12,181,1,10,4,3,300
UTC,problem.pddl,PLAN,1,333,61,259,72,90,106,244,46
UTC,problem.pddl,PLAN,2,355,55,267,81,97,91,228,45
UTC,problem.pddl,PLAN,3,315,57,228,40,57,34,88,46
UTC,problem.pddl,PLAN,5,311,62,225,40,56,27,74,51
UTC,problem.pddl,PLAN,10,307,57,220,22,36,12,32,48
UTC,problem.pddl,PLAN,50,286,72,194,1,14,3,2,66
UTC,problem.pddl,PLAN,100,278,72,191,1,13,2,1,66
UTC,problem.pddl,DOMAIN,1,333,72,241,36,51,67,66,66
UTC,problem.pddl,DOMAIN,2,320,72,230,34,49,67,66,66
UTC,problem.pddl,DOMAIN,3,329,72,243,33,51,67,66,66
UTC,problem.pddl,DOMAIN,5,322,72,229,36,48,67,66,66
UTC,problem.pddl,DOMAIN,10,316,72,230,39,51,67,66,66
UTC,problem.pddl,DOMAIN,50,324,72,235,42,60,67,66,66
UTC,problem.pddl,DOMAIN,100,323,72,237,46,61,67,66,66
UTC,problem1_medium_revised.pddl,SIMU,1,569,36,477,38,54,30,82,20
UTC,problem1_medium_revised.pddl,SIMU,2,520,26,428,21,32,15,44,20
UTC,problem1_medium_revised.pddl,SIMU,3,562,24,472,18,29,13,36,24
UTC,problem1_medium_revised.pddl,SIMU,5,526,24,427,10,21,10,23,35
UTC,problem1_medium_revised.pddl,SIMU,10,522,20,430,3,12,5,4,40
UTC,problem1_medium_revised.pddl,SIMU,50,483,12,387,0,10,3,2,100
UTC,problem1_medium_revised.pddl,SIMU,100,UNSAT,-,-,-,-,-,-,-
UTC,problem1_medium_revised.pddl,PLAN,1,522,36,439,42,56,30,82,20
UTC,problem1_medium_revised.pddl,PLAN,2,544,36,450,29,41,16,46,20
UTC,problem1_medium_revised.pddl,PLAN,3,526,38,435,25,40,15,42,21
UTC,problem1_medium_revised.pddl,PLAN,5,522,48,428,13,30,10,23,33
UTC,problem1_medium_revised.pddl,PLAN,10,508,56,412,3,17,5,4,40
UTC,problem1_medium_revised.pddl,PLAN,50,499,56,407,0,14,2,1,40
UTC,problem1_medium_revised.pddl,PLAN,100,523,56,428,1,17,2,1,40
UTC,problem1_medium_revised.pddl,DOMAIN,1,519,56,420,26,39,41,40,40
UTC,problem1_medium_revised.pddl,DOMAIN,2,510,56,418,23,37,41,40,40
UTC,problem1_medium_revised.pddl,DOMAIN,3,535,56,438,25,38,41,40,40
UTC,problem1_medium_revised.pddl,DOMAIN,5,532,56,435,20,37,41,40,40
UTC,problem1_medium_revised.pddl,DOMAIN,10,558,56,464,22,38,41,40,40
UTC,problem1_medium_revised.pddl,DOMAIN,50,521,56,427,21,38,41,40,40
UTC,problem1_medium_revised.pddl,DOMAIN,100,550,56,447,25,40,41,40,40
UTC,problemManch_3k.pddl,SIMU,1,TO,-,-,-,-,-,-,-
UTC,problemManch_3k.pddl,SIMU,2,TO,-,-,-,-,-,-,-
UTC,problemManch_3k.pddl,SIMU,3,TO,-,-,-,-,-,-,-
UTC,problemManch_3k.pddl,SIMU,5,TO,-,-,-,-,-,-,-
UTC,problemManch_3k.pddl,SIMU,10,TO,-,-,-,-,-,-,-
UTC,problemManch_3k.pddl,SIMU,50,UNSAT,-,-,-,-,-,-,-
UTC,problemManch_3k.pddl,SIMU,100,UNSAT,-,-,-,-,-,-,-
UTC,problemManch_3k.pddl,PLAN,1,TO,-,-,-,-,-,-,-
UTC,problemManch_3k.pddl,PLAN,2,TO,-,-,-,-,-,-,-
UTC,problemManch_3k.pddl,PLAN,3,TO,-,-,-,-,-,-,-
UTC,problemManch_3k.pddl,PLAN,5,TO,-,-,-,-,-,-,-
UTC,problemManch_3k.pddl,PLAN,10,TO,-,-,-,-,-,-,-
UTC,problemManch_3k.pddl,PLAN,50,TO,-,-,-,-,-,-,-
UTC,problemManch_3k.pddl,PLAN,100,TO,-,-,-,-,-,-,-
UTC,problemManch_3k.pddl,DOMAIN,1,UNSAT,-,-,-,-,-,-,-
UTC,problemManch_3k.pddl,DOMAIN,2,UNSAT,-,-,-,-,-,-,-
UTC,problemManch_3k.pddl,DOMAIN,3,UNSAT,-,-,-,-,-,-,-
UTC,problemManch_3k.pddl,DOMAIN,5,UNSAT,-,-,-,-,-,-,-
